strategy,run,iteration,value
ring,8,43,3.2911740814073953
ring,8,44,3.2710692391552927
ring,8,45,3.290453228133875
ring,8,46,3.2765578263375423
ring,8,47,3.276244989158245
ring,8,48,3.283515455414139
ring,8,49,3.260666896388833
ring,8,50,3.2907979928767945
ring,9,1,1.5807373524829131
ring,9,2,2.2449931871553517
ring,9,3,2.271966675306268
ring,9,4,2.270622615988712
ring,9,5,2.3092370498567463
ring,9,6,2.332966851387037
ring,9,7,2.5795902623463776
ring,9,8,2.610047205400055
ring,9,9,2.6200960419039965
ring,9,10,2.7672466197978918
ring,9,11,2.9058411014394223
ring,9,12,3.044059661941273
ring,9,13,3.0698373305825917
ring,9,14,3.057502105250104
ring,9,15,3.0528345418141747
ring,9,16,3.068979880198452
ring,9,17,3.1267579612947545
ring,9,18,3.115121484535898
ring,9,19,3.190813619774397
ring,9,20,3.323965343087216
ring,9,21,3.3116523398337785
ring,9,22,3.5072116420303496
ring,9,23,3.5056612695431126
ring,9,24,3.4713578260731692
ring,9,25,3.4713887373722017
ring,9,26,3.5240588793039067
ring,9,27,3.704054662020404
ring,9,28,3.6367911616799042
ring,9,29,3.720006255735605
ring,9,30,3.7416111453928536
ring,9,31,3.6858202251706578
ring,9,32,3.8251765442901067
ring,9,33,3.8107237527170006
ring,9,34,3.7920116701570743
ring,9,35,3.8075015445399094
ring,9,36,3.788485969396804
ring,9,37,3.7876752201211423
ring,9,38,3.811103499322697
ring,9,39,3.8033152299823243
ring,9,40,3.82950110908349
ring,9,41,3.82950110908349
ring,9,42,3.82950110908349
ring,9,43,3.810721982077529
ring,9,44,3.82950110908349
ring,9,45,3.82950110908349
ring,9,46,3.82950110908349
ring,9,47,3.71472140376651
ring,9,48,3.811103499322697
ring,9,49,3.7920584271232785
ring,9,50,3.7739309284279514
multikuti,0,1,1.6812598617986148
multikuti,0,2,2.5322401966786154
multikuti,0,3,2.539115961535375
multikuti,0,4,2.553721744327511
multikuti,0,5,2.5546186514804767
multikuti,0,6,2.5815145853761323
multikuti,0,7,2.5820148128189473
multikuti,0,8,2.6649769054485417
multikuti,0,9,2.665658028343115
multikuti,0,10,2.67690932407744
multikuti,0,11,2.671361793454593
multikuti,0,12,2.675607713971549
multikuti,0,13,2.7046771334206703
multikuti,0,14,2.7374098375302283
multikuti,0,15,2.724865164992988
multikuti,0,16,2.71825381386317
multikuti,0,17,2.7396550007500315
multikuti,0,18,2.732657570003885
multikuti,0,19,2.7410367876587283
multikuti,0,20,2.7389186067714215
multikuti,0,21,2.710493014051346
multikuti,0,22,2.7417769401301597
multikuti,0,23,2.7188806875120126
multikuti,0,24,2.7304567229102736
multikuti,0,25,2.7435810194027903
multikuti,0,26,2.7442975157552043
multikuti,0,27,2.736883167595478
multikuti,0,28,2.7674876957762122
multikuti,0,29,2.728867228925864
multikuti,0,30,2.7987772909337174
multikuti,0,31,2.9012349937941146
multikuti,0,32,2.8900571722463804
multikuti,0,33,2.9374470892725846
multikuti,0,34,2.919755605768086
multikuti,0,35,2.9249710464378524
multikuti,0,36,2.912853597234201
multikuti,0,37,2.9177646029589566
multikuti,0,38,2.9249710464378524
multikuti,0,39,2.929523127359296
multikuti,0,40,2.92144726859683
multikuti,0,41,2.9355165287931393
multikuti,0,42,2.996177596403906
multikuti,0,43,2.9916243774718785
multikuti,0,44,2.9820670713130815
multikuti,0,45,3.0077503049744942
multikuti,0,46,2.9662547156785783
multikuti,0,47,2.9940385857495238
multikuti,0,48,3.0024916074926993
multikuti,0,49,3.0077503049744942
multikuti,0,50,2.9881051134688077
multikuti,1,1,1.3437008419013174
multikuti,1,2,2.2338569165295454
multikuti,1,3,2.2589992614449312
multikuti,1,4,2.2652390955845316
multikuti,1,5,2.334413423885434
multikuti,1,6,2.3674168675641427
multikuti,1,7,2.398658603432132
multikuti,1,8,2.442852251411798
multikuti,1,9,2.447368011466048
multikuti,1,10,2.4415812310508387
multikuti,1,11,2.454158411081452
multikuti,1,12,2.4726531750860388
multikuti,1,13,2.466032051922537
multikuti,1,14,2.45145687113327
multikuti,1,15,2.491342636066115
multikuti,1,16,2.5055554348856477
multikuti,1,17,2.523743290596534
multikuti,1,18,2.550631015504159
multikuti,1,19,2.5377461347546877
multikuti,1,20,2.5535087726398316
multikuti,1,21,2.5376990716271974
multikuti,1,22,2.5641359568727218
multikuti,1,23,2.5827955768308426
multikuti,1,24,2.5896467229219584
multikuti,1,25,2.589750517401175
multikuti,1,26,2.577519872527578
multikuti,1,27,2.5976761552199545
multikuti,1,28,2.558377577113526
multikuti,1,29,2.6236174366463003
multikuti,1,30,2.605244490870927
multikuti,1,31,2.6179209265208887
multikuti,1,32,2.6256588940243755
multikuti,1,33,2.603073590791782
multikuti,1,34,2.630766619621399
multikuti,1,35,2.673237013611481
multikuti,1,36,2.6855204083223727
multikuti,1,37,2.692965327769567
multikuti,1,38,2.689906558725407
multikuti,1,39,2.6447288452237436
multikuti,1,40,2.6689543899482464
multikuti,1,41,2.6807352243424516
multikuti,1,42,2.6765092295028294
multikuti,1,43,2.6702977087689486
multikuti,1,44,2.6814057055031153
multikuti,1,45,2.6819168889690363
multikuti,1,46,2.6782644879840127
multikuti,1,47,2.6971350942615295
multikuti,1,48,2.679785456757139
multikuti,1,49,2.6980349421745076
multikuti,1,50,2.700654185324397
multikuti,2,1,1.478968247917101
multikuti,2,2,2.1450112121074754
multikuti,2,3,2.195873562432322
multikuti,2,4,2.220393369753881
multikuti,2,5,2.2935614203253465
multikuti,2,6,2.2848583877410995
multikuti,2,7,2.2764903885104384
multikuti,2,8,2.398901532689624
multikuti,2,9,2.5957650565471653
multikuti,2,10,2.5937740836416827
multikuti,2,11,2.6523299487003698
multikuti,2,12,2.6608208421784183
multikuti,2,13,2.6688869015238827
multikuti,2,14,2.6357251542879574
multikuti,2,15,2.6745942892652086
multikuti,2,16,2.6497886368082435
multikuti,2,17,2.666348323498848
multikuti,2,18,2.6690684846327852
multikuti,2,19,2.6463021951455854
multikuti,2,20,2.6693851629357983
multikuti,2,21,2.711392995762863
multikuti,2,22,2.7187954412175994
multikuti,2,23,2.726378139784936
multikuti,2,24,2.6987455788185306
multikuti,2,25,2.7230646319065466
multikuti,2,26,2.739181965210372
multikuti,2,27,2.731974829443568
multikuti,2,28,2.7337450228087015
multikuti,2,29,2.8201272998118543
multikuti,2,30,2.840512306473042
multikuti,2,31,2.8607234872342184
multikuti,2,32,2.8200091088407913
multikuti,2,33,2.8468088455211342
multikuti,2,34,2.8670418901977657
multikuti,2,35,2.8740657609013036
multikuti,2,36,2.8740657609013036
multikuti,2,37,2.823965874725503
multikuti,2,38,2.8676127762512484
multikuti,2,39,2.8570612982294152
multikuti,2,40,2.8918868602944188
multikuti,2,41,2.8801299954394635
multikuti,2,42,2.9074453712789468
multikuti,2,43,2.8878073101130997
multikuti,2,44,2.885966967105031
multikuti,2,45,2.893638056212374
multikuti,2,46,2.885843485364298
multikuti,2,47,2.8930828515672116
multikuti,2,48,2.8976507086497296
multikuti,2,49,2.8998961227880593
multikuti,2,50,2.8975723015981023
multikuti,3,1,1.5788895762612651
multikuti,3,2,2.1217925354285048
multikuti,3,3,2.1869996831194576
multikuti,3,4,2.282835335486695
multikuti,3,5,2.3753754337373563
multikuti,3,6,2.4137285586917785
multikuti,3,7,2.4752519444362995
multikuti,3,8,2.469009809774044
multikuti,3,9,2.474979774157071
multikuti,3,10,2.4867136408822206
multikuti,3,11,2.4925505863564097
multikuti,3,12,2.493811766019925
multikuti,3,13,2.5478978161460804
multikuti,3,14,2.553452028403845
multikuti,3,15,2.5537678047459242
multikuti,3,16,2.549024752823255
multikuti,3,17,2.578835943362615
multikuti,3,18,2.5684323618416647
multikuti,3,19,2.562454953848152
multikuti,3,20,2.5507309247868166
multikuti,3,21,2.5485345778439252
multikuti,3,22,2.5733589954759295
multikuti,3,23,2.569851133665204
multikuti,3,24,2.5688204191435
multikuti,3,25,2.553117542153789
multikuti,3,26,2.5696208522796304
multikuti,3,27,2.5506080772868827
multikuti,3,28,2.5562899200304097
multikuti,3,29,2.5599241709698752
multikuti,3,30,2.5755090753911887
multikuti,3,31,2.574543232467742
multikuti,3,32,2.542771750187047
multikuti,3,33,2.5828241892478134
multikuti,3,34,2.605740745186778
multikuti,3,35,2.6091693444207102
multikuti,3,36,2.6275267153799247
multikuti,3,37,2.671678831996573
multikuti,3,38,2.673329822904087
multikuti,3,39,2.6855122704966847
multikuti,3,40,2.6855122704966847
multikuti,3,41,2.6855122704966847
multikuti,3,42,2.67489052375552
multikuti,3,43,2.680351362366232
multikuti,3,44,2.710555846564695
multikuti,3,45,2.6757258057214095
