,run,model,phase,fitness,returns,mdd
0,0,ring,train,1.9904521051515707,1.4910293371539698,-0.13573550231955636
1,0,ring,validation,0.7723657934486616,0.27294302545106075,-0.07089388837489098
2,0,multikuti,train,1.9904521051515707,1.4910293371539698,-0.13573550231955636
3,0,multikuti,validation,0.7723657934486616,0.27294302545106075,-0.07089388837489098
4,0,master_slave,train,1.9904521051515707,1.4910293371539698,-0.13573550231955636
5,0,master_slave,validation,0.7723657934486616,0.27294302545106075,-0.07089388837489098
6,0,gga,train,1.9904521051515707,1.4910293371539698,-0.13573550231955636
7,0,gga,validation,0.7723657934486616,0.27294302545106075,-0.07089388837489098
8,0,pso,train,0.054,0.891,-0.0834
9,0,pso,validation,0.0422,0.2021,-0.0555
10,1,ring,train,1.9904521051515707,1.4910293371539698,-0.13573550231955636
11,1,ring,validation,0.7723657934486616,0.27294302545106075,-0.07089388837489098
12,1,multikuti,train,1.9904521051515707,1.4910293371539698,-0.13573550231955636
13,1,multikuti,validation,0.7723657934486616,0.27294302545106075,-0.07089388837489098
14,1,master_slave,train,1.9904521051515707,1.4910293371539698,-0.13573550231955636
15,1,master_slave,validation,0.7723657934486616,0.27294302545106075,-0.07089388837489098
16,1,gga,train,1.9904521051515707,1.4910293371539698,-0.13573550231955636
17,1,gga,validation,0.7723657934486616,0.27294302545106075,-0.07089388837489098
18,1,pso,train,0.0539,1.029,-0.0925
19,1,pso,validation,0.0425,0.2282,-0.0629
20,2,ring,train,1.9904521051515707,1.4910293371539698,-0.13573550231955636
21,2,ring,validation,0.7723657934486616,0.27294302545106075,-0.07089388837489098
22,2,multikuti,train,1.9904521051515707,1.4910293371539698,-0.13573550231955636
23,2,multikuti,validation,0.7723657934486616,0.27294302545106075,-0.07089388837489098
24,2,master_slave,train,1.9904521051515707,1.4910293371539698,-0.13573550231955636
25,2,master_slave,validation,0.7723657934486616,0.27294302545106075,-0.07089388837489098
26,2,gga,train,1.9904521051515707,1.4910293371539698,-0.13573550231955636
27,2,gga,validation,0.7723657934486616,0.27294302545106075,-0.07089388837489098
28,2,pso,train,0.0539,1.029,-0.0925
29,2,pso,validation,0.0425,0.2282,-0.0629
30,3,ring,train,1.9904521051515707,1.4910293371539698,-0.13573550231955636
31,3,ring,validation,0.7723657934486616,0.27294302545106075,-0.07089388837489098
32,3,multikuti,train,1.9904521051515707,1.4910293371539698,-0.13573550231955636
33,3,multikuti,validation,0.7723657934486616,0.27294302545106075,-0.07089388837489098
34,3,master_slave,train,1.9904521051515707,1.4910293371539698,-0.13573550231955636
35,3,master_slave,validation,0.7723657934486616,0.27294302545106075,-0.07089388837489098
36,3,gga,train,1.9904521051515707,1.4910293371539698,-0.13573550231955636
37,3,gga,validation,0.7723657934486616,0.27294302545106075,-0.07089388837489098
38,3,pso,train,0.0539,1.029,-0.0925
39,3,pso,validation,0.0425,0.2282,-0.0629
40,4,ring,train,1.9904521051515707,1.4910293371539698,-0.13573550231955636
41,4,ring,validation,0.7723657934486616,0.27294302545106075,-0.07089388837489098
42,4,multikuti,train,1.9904521051515707,1.4910293371539698,-0.13573550231955636
43,4,multikuti,validation,0.7723657934486616,0.27294302545106075,-0.07089388837489098
44,4,master_slave,train,1.9904521051515707,1.4910293371539698,-0.13573550231955636
45,4,master_slave,validation,0.7723657934486616,0.27294302545106075,-0.07089388837489098
46,4,gga,train,1.9904521051515707,1.4910293371539698,-0.13573550231955636
47,4,gga,validation,0.769844195171568,0.2704214271739671,-0.09732994063480521
48,4,pso,train,0.0539,1.029,-0.0925
49,4,pso,validation,0.0425,0.2282,-0.0629
50,5,ring,train,1.9904521051515707,1.4910293371539698,-0.13573550231955636
51,5,ring,validation,0.7723657934486616,0.27294302545106075,-0.07089388837489098
52,5,multikuti,train,1.9904521051515707,1.4910293371539698,-0.13573550231955636
53,5,multikuti,validation,0.7723657934486616,0.27294302545106075,-0.07089388837489098
54,5,master_slave,train,1.9904521051515707,1.4910293371539698,-0.13573550231955636
55,5,master_slave,validation,0.7723657934486616,0.27294302545106075,-0.07089388837489098
56,5,gga,train,1.9904521051515707,1.4910293371539698,-0.13573550231955636
57,5,gga,validation,0.7723657934486616,0.27294302545106075,-0.07089388837489098
58,5,pso,train,0.0539,1.029,-0.0925
59,5,pso,validation,0.0425,0.2282,-0.0629
60,6,ring,train,1.9904521051515707,1.4910293371539698,-0.13573550231955636
61,6,ring,validation,0.7723657934486616,0.27294302545106075,-0.07089388837489098
62,6,multikuti,train,1.9904521051515707,1.4910293371539698,-0.13573550231955636
63,6,multikuti,validation,0.7723657934486616,0.27294302545106075,-0.07089388837489098
64,6,master_slave,train,1.9904521051515707,1.4910293371539698,-0.13573550231955636
65,6,master_slave,validation,0.7723657934486616,0.27294302545106075,-0.07089388837489098
66,6,gga,train,1.9904521051515707,1.4910293371539698,-0.13573550231955636
67,6,gga,validation,0.7723657934486616,0.27294302545106075,-0.07089388837489098
68,6,pso,train,0.0535,0.6217,-0.0677
69,6,pso,validation,0.0408,0.1534,-0.0417
70,7,ring,train,1.9904521051515707,1.4910293371539698,-0.13573550231955636
71,7,ring,validation,0.7723657934486616,0.27294302545106075,-0.07089388837489098
72,7,multikuti,train,1.9904521051515707,1.4910293371539698,-0.13573550231955636
73,7,multikuti,validation,0.7723657934486616,0.27294302545106075,-0.07089388837489098
74,7,master_slave,train,1.9904521051515707,1.4910293371539698,-0.13573550231955636
75,7,master_slave,validation,0.769844195171568,0.2704214271739671,-0.09732994063480521
76,7,gga,train,1.9904521051515707,1.4910293371539698,-0.13573550231955636
