strategy,run,iteration,value
master_slave,3,23,1.2298504809250077
master_slave,3,24,1.229850480925008
master_slave,3,25,1.2282066348033107
master_slave,3,26,1.2282066348033107
master_slave,3,27,1.23039842963224
master_slave,3,28,1.2298352279833678
master_slave,3,29,1.228739330568903
master_slave,3,30,1.2287545835105431
master_slave,4,1,1.2286822362097491
master_slave,4,2,1.2267293078968957
master_slave,4,3,1.229850480925008
master_slave,4,4,1.2278975526121545
master_slave,4,5,1.229850480925008
master_slave,4,6,1.228134287502517
master_slave,4,7,1.2293025322177755
master_slave,4,8,1.2286822362097491
master_slave,4,9,1.2292872792761353
master_slave,4,10,1.23039842963224
master_slave,4,11,1.2298504809250077
master_slave,4,12,1.23039842963224
master_slave,4,13,1.229850480925008
master_slave,4,14,1.2292872792761353
master_slave,4,15,1.2298352279833678
master_slave,4,16,1.228682236209749
master_slave,4,17,1.227393381249327
master_slave,4,18,1.2298504809250077
master_slave,4,19,1.2298504809250077
master_slave,4,20,1.22728985878571
master_slave,4,21,1.23039842963224
master_slave,4,22,1.2278822996705143
master_slave,4,23,1.2292872792761351
master_slave,4,24,1.2298504809250077
master_slave,4,25,1.229850480925008
master_slave,4,26,1.2298352279833678
master_slave,4,27,1.2272746058440698
master_slave,4,28,1.2293025322177753
master_slave,4,29,1.23039842963224
master_slave,4,30,1.23039842963224
gga,0,1,1.2287545835105431
gga,0,2,1.2276586860960783
gga,0,3,1.23039842963224
gga,0,4,1.229850480925008
gga,0,5,1.229850480925008
gga,0,6,1.2293025322177755
gga,0,7,1.228445501319387
gga,0,8,1.2292872792761351
gga,0,9,1.23039842963224
gga,0,10,1.228993450026619
gga,0,11,1.23039842963224
gga,0,12,1.23039842963224
gga,0,13,1.2293025322177753
gga,0,14,1.2281342875025167
gga,0,15,1.2298504809250077
gga,0,16,1.2287545835105431
gga,0,17,1.2293025322177753
gga,0,18,1.2298504809250077
gga,0,19,1.23039842963224
gga,0,20,1.2292872792761351
gga,0,21,1.2298352279833678
gga,0,22,1.2293025322177753
gga,0,23,1.2298352279833678
gga,0,24,1.2293025322177755
gga,0,25,1.23039842963224
gga,0,26,1.2298504809250077
gga,0,27,1.2298352279833678
gga,0,28,1.2298504809250077
gga,0,29,1.2281342875025165
gga,0,30,1.2287545835105433
gga,1,1,1.23039842963224
gga,1,2,1.2293025322177755
gga,1,3,1.23039842963224
gga,1,4,1.23039842963224
gga,1,5,1.2298504809250077
gga,1,6,1.2293025322177757
gga,1,7,1.2298504809250077
gga,1,8,1.2293025322177755
gga,1,9,1.2293025322177757
gga,1,10,1.23039842963224
gga,1,11,1.229850480925008
gga,1,12,1.23039842963224
gga,1,13,1.2281913818616705
gga,1,14,1.2293025322177757
gga,1,15,1.2275287253017857
gga,1,16,1.2282066348033105
gga,1,17,1.23039842963224
gga,1,18,1.226966042787258
gga,1,19,1.2282066348033107
gga,1,20,1.2281761289200306
gga,1,21,1.23039842963224
gga,1,22,1.229850480925008
gga,1,23,1.2281342875025167
gga,1,24,1.23039842963224
gga,1,25,1.2298352279833678
gga,1,26,1.2298504809250077
gga,1,27,1.2270231371464118
gga,1,28,1.2293025322177757
gga,1,29,1.227837807492942
gga,1,30,1.2292872792761353
gga,2,1,1.2292872792761351
gga,2,2,1.2281342875025165
gga,2,3,1.2298504809250077
gga,2,4,1.23039842963224
gga,2,5,1.2298504809250077
gga,2,6,1.2287545835105431
gga,2,7,1.23039842963224
gga,2,8,1.2292872792761351
gga,2,9,1.2293025322177753
gga,2,10,1.2281913818616703
gga,2,11,1.229850480925008
gga,2,12,1.2281761289200306
gga,2,13,1.228993450026619
gga,2,14,1.2298504809250077
gga,2,15,1.2298504809250077
gga,2,16,1.2293025322177753
gga,2,17,1.2298504809250077
gga,2,18,1.23039842963224
gga,2,19,1.228682236209749
gga,2,20,1.2293025322177753
gga,2,21,1.2293025322177753
gga,2,22,1.2298504809250077
gga,2,23,1.23039842963224
gga,2,24,1.2292872792761351
gga,2,25,1.229850480925008
gga,2,26,1.2298504809250077
gga,2,27,1.23039842963224
gga,2,28,1.2293025322177757
gga,2,29,1.23039842963224
gga,2,30,1.2298504809250077
gga,3,1,1.2293025322177753
gga,3,2,1.2298504809250077
gga,3,3,1.2293025322177755
gga,3,4,1.2295413987338515
gga,3,5,1.2281342875025167
gga,3,6,1.2275863387952841
gga,3,7,1.2275710858536442
gga,3,8,1.2298504809250077
gga,3,9,1.23039842963224
gga,3,10,1.2292872792761353
gga,3,11,1.2298504809250077
gga,3,12,1.229850480925008
gga,3,13,1.228754583510543
gga,3,14,1.2292872792761351
gga,3,15,1.229850480925008
gga,3,16,1.229850480925008
gga,3,17,1.228993450026619
gga,3,18,1.2293025322177753
gga,3,19,1.2293025322177757
gga,3,20,1.2298504809250077
gga,3,21,1.2281190345608768
gga,3,22,1.2275863387952843
gga,3,23,1.2293025322177755
gga,3,24,1.229850480925008
gga,3,25,1.228134287502517
gga,3,26,1.2287545835105431
gga,3,27,1.2289934500266193
gga,3,28,1.23039842963224
gga,3,29,1.23039842963224
gga,3,30,1.2270383900880522
gga,4,1,1.2293025322177755
gga,4,2,1.2298352279833678
gga,4,3,1.2298504809250077
gga,4,4,1.23039842963224
gga,4,5,1.2287545835105431
gga,4,6,1.2295413987338515
gga,4,7,1.23039842963224
gga,4,8,1.2284302483777465
gga,4,9,1.2286822362097491
gga,4,10,1.23039842963224
gga,4,11,1.229850480925008
gga,4,12,1.2287240776272628
gga,4,13,1.2298504809250077
gga,4,14,1.2293025322177757
gga,4,15,1.23039842963224
gga,4,16,1.2295413987338515
gga,4,17,1.2298352279833678
gga,4,18,1.228682236209749
gga,4,19,1.229850480925008
gga,4,20,1.23039842963224
gga,4,21,1.2298504809250077
gga,4,22,1.2287545835105431
gga,4,23,1.2298352279833678
gga,4,24,1.23039842963224
gga,4,25,1.228993450026619
gga,4,26,1.2298504809250077
gga,4,27,1.2298504809250077
gga,4,28,1.2293025322177755
gga,4,29,1.2295413987338515
gga,4,30,1.2295413987338515
