,run,model,phase,fitness,returns,mdd
0,0,ring,train,6.273631379234033,5.774208611236432,-0.24240127149905777
1,0,ring,validation,21.317603864596844,20.818181096599243,-0.07142859462996666
2,0,multikuti,train,6.273631379234033,5.774208611236432,-0.24240127149905777
3,0,multikuti,validation,21.317603864596844,20.818181096599243,-0.07142859462996666
4,0,master_slave,train,6.273631379234033,5.774208611236432,-0.24240127149905777
5,0,master_slave,validation,21.317603864596844,20.818181096599243,-0.07142859462996666
6,0,gga,train,6.273631379234033,5.774208611236432,-0.24240127149905777
7,0,gga,validation,21.317603864596844,20.818181096599243,-0.07142859462996666
8,0,pso,train,0.0805,5.4112,-0.169
9,0,pso,validation,0.1501,0.5515,-0.0714
10,1,ring,train,6.273631379234033,5.774208611236432,-0.24240127149905777
11,1,ring,validation,21.317603864596844,20.818181096599243,-0.07142859462996666
12,1,multikuti,train,6.273631379234033,5.774208611236432,-0.24240127149905777
13,1,multikuti,validation,21.317603864596844,20.818181096599243,-0.07142859462996666
14,1,master_slave,train,6.273631379234033,5.774208611236432,-0.24240127149905777
15,1,master_slave,validation,21.317603864596844,20.818181096599243,-0.07142859462996666
16,1,gga,train,6.273631379234033,5.774208611236432,-0.24240127149905777
17,1,gga,validation,21.317603864596844,20.818181096599243,-0.07142859462996666
18,1,pso,train,0.0823,5.7742,-0.2424
19,1,pso,validation,0.1501,0.5515,-0.0714
20,2,ring,train,6.273631379234033,5.774208611236432,-0.24240127149905777
21,2,ring,validation,21.317603864596844,20.818181096599243,-0.07142859462996666
22,2,multikuti,train,6.273631379234033,5.774208611236432,-0.24240127149905777
23,2,multikuti,validation,21.317603864596844,20.818181096599243,-0.07142859462996666
24,2,master_slave,train,6.273631379234033,5.774208611236432,-0.24240127149905777
25,2,master_slave,validation,21.317603864596844,20.818181096599243,-0.07142859462996666
26,2,gga,train,6.273631379234033,5.774208611236432,-0.24240127149905777
27,2,gga,validation,21.317603864596844,20.818181096599243,-0.07142859462996666
28,2,pso,train,0.0965,2.6604,-0.18
29,2,pso,validation,0.1466,0.221,-0.0451
30,3,ring,train,6.273631379234033,5.774208611236432,-0.24240127149905777
31,3,ring,validation,21.317603864596844,20.818181096599243,-0.07142859462996666
32,3,multikuti,train,6.273631379234033,5.774208611236432,-0.24240127149905777
33,3,multikuti,validation,21.317603864596844,20.818181096599243,-0.07142859462996666
34,3,master_slave,train,6.273631379234033,5.774208611236432,-0.24240127149905777
35,3,master_slave,validation,21.317603864596844,20.818181096599243,-0.07142859462996666
36,3,gga,train,6.273631379234033,5.774208611236432,-0.24240127149905777
37,3,gga,validation,21.317603864596844,20.818181096599243,-0.07142859462996666
38,3,pso,train,0.0832,2.3901,-0.1332
39,3,pso,validation,0.1436,9.4582,-0.0476
40,4,ring,train,6.273631379234033,5.774208611236432,-0.24240127149905777
41,4,ring,validation,21.317603864596844,20.818181096599243,-0.07142859462996666
42,4,multikuti,train,6.273631379234033,5.774208611236432,-0.24240127149905777
43,4,multikuti,validation,21.317603864596844,20.818181096599243,-0.07142859462996666
44,4,master_slave,train,6.273631379234033,5.774208611236432,-0.24240127149905777
45,4,master_slave,validation,21.317603864596844,20.818181096599243,-0.07142859462996666
46,4,gga,train,6.273631379234033,5.774208611236432,-0.24240127149905777
47,4,gga,validation,21.317603864596844,20.818181096599243,-0.07142859462996666
48,4,pso,train,0.0823,5.7742,-0.2424
49,4,pso,validation,0.1501,0.5515,-0.0714
50,5,ring,train,6.273631379234033,5.774208611236432,-0.24240127149905777
51,5,ring,validation,21.317603864596844,20.818181096599243,-0.07142859462996666
52,5,multikuti,train,6.273631379234033,5.774208611236432,-0.24240127149905777
53,5,multikuti,validation,21.317603864596844,20.818181096599243,-0.07142859462996666
54,5,master_slave,train,6.273631379234033,5.774208611236432,-0.24240127149905777
55,5,master_slave,validation,21.317603864596844,20.818181096599243,-0.07142859462996666
56,5,gga,train,6.273631379234033,5.774208611236432,-0.24240127149905777
57,5,gga,validation,21.317603864596844,20.818181096599243,-0.07142859462996666
58,5,pso,train,0.0846,2.5401,-0.1433
59,5,pso,validation,0.1436,0.261,-0.0479
60,6,ring,train,6.273631379234033,5.774208611236432,-0.24240127149905777
61,6,ring,validation,21.317603864596844,20.818181096599243,-0.07142859462996666
62,6,multikuti,train,6.273631379234033,5.774208611236432,-0.24240127149905777
63,6,multikuti,validation,21.317603864596844,20.818181096599243,-0.07142859462996666
64,6,master_slave,train,6.273631379234033,5.774208611236432,-0.24240127149905777
65,6,master_slave,validation,21.317603864596844,20.818181096599243,-0.07142859462996666
66,6,gga,train,6.273631379234033,5.774208611236432,-0.24240127149905777
67,6,gga,validation,21.317603864596844,20.818181096599243,-0.07142859462996666
68,6,pso,train,0.0859,2.7644,-0.1333
69,6,pso,validation,0.1471,0.2665,-0.0481
70,7,ring,train,6.273631379234033,5.774208611236432,-0.24240127149905777
71,7,ring,validation,21.317603864596844,20.818181096599243,-0.07142859462996666
72,7,multikuti,train,6.273631379234033,5.774208611236432,-0.24240127149905777
73,7,multikuti,validation,21.317603864596844,20.818181096599243,-0.07142859462996666
74,7,master_slave,train,6.273631379234033,5.774208611236432,-0.24240127149905777
75,7,master_slave,validation,21.317603864596844,20.818181096599243,-0.07142859462996666
76,7,gga,train,6.273631379234033,5.774208611236432,-0.24240127149905777
77,7,gga,validation,21.317603864596844,20.818181096599243,-0.07142859462996666
78,7,pso,train,0.0936,2.0851,-0.1269
79,7,pso,validation,0.1438,0.1875,-0.0426
80,8,ring,train,6.273631379234033,5.774208611236432,-0.24240127149905777
