,run,model,phase,fitness,returns,mdd
63,6,multikuti,validation,1.1665003145641453,0.6670775465665444,-0.2505624670245558
64,6,master_slave,train,1.2443649105629153,0.7449421425653144,-0.16093600194313082
65,6,master_slave,validation,1.1374800300910064,0.6380572620934055,-0.2529893935970369
66,6,gga,train,1.2443649105629153,0.7449421425653144,-0.16093600194313082
67,6,gga,validation,1.1665003145641453,0.6670775465665444,-0.2505624670245558
68,6,pso,train,0.0345,0.4436,-0.0848
69,6,pso,validation,0.0195,0.1187,-0.1224
70,7,ring,train,1.2443649105629153,0.7449421425653144,-0.16093600194313082
71,7,ring,validation,1.2399104415288538,0.7404876735312529,-0.41387638296118423
72,7,multikuti,train,1.2443649105629153,0.7449421425653144,-0.16093600194313082
73,7,multikuti,validation,1.1665003145641453,0.6670775465665444,-0.2505624670245558
74,7,master_slave,train,1.2443649105629153,0.7449421425653144,-0.16093600194313082
75,7,master_slave,validation,1.2399104415288538,0.7404876735312529,-0.41387638296118423
76,7,gga,train,1.2443649105629153,0.7449421425653144,-0.16093600194313082
77,7,gga,validation,1.2399104415288538,0.7404876735312529,-0.41387638296118423
78,7,pso,train,0.0349,0.4411,-0.0799
79,7,pso,validation,0.0216,0.1349,-0.1248
80,8,ring,train,1.2443649105629153,0.7449421425653144,-0.16093600194313082
81,8,ring,validation,1.1665003145641453,0.6670775465665444,-0.2505624670245558
82,8,multikuti,train,1.2443649105629153,0.7449421425653144,-0.16093600194313082
83,8,multikuti,validation,1.0586613108707874,0.5592385428731865,-0.2998666235531098
84,8,master_slave,train,1.2443649105629153,0.7449421425653144,-0.16093600194313082
85,8,master_slave,validation,1.1665003145641453,0.6670775465665444,-0.2505624670245558
86,8,gga,train,1.2443649105629153,0.7449421425653144,-0.16093600194313082
87,8,gga,validation,1.2399104415288538,0.7404876735312529,-0.41387638296118423
88,8,pso,train,0.0359,0.6364,-0.1353
89,8,pso,validation,0.011,0.0281,-0.1734
90,9,ring,train,1.2443649105629153,0.7449421425653144,-0.16093600194313082
91,9,ring,validation,1.1374800300910064,0.6380572620934055,-0.2529893935970369
92,9,multikuti,train,1.2443649105629153,0.7449421425653144,-0.16093600194313082
93,9,multikuti,validation,1.2399104415288538,0.7404876735312529,-0.41387638296118423
94,9,master_slave,train,1.2443649105629153,0.7449421425653144,-0.16093600194313082
95,9,master_slave,validation,1.2399104415288538,0.7404876735312529,-0.41387638296118423
96,9,gga,train,1.2443649105629153,0.7449421425653144,-0.16093600194313082
97,9,gga,validation,1.2399104415288538,0.7404876735312529,-0.41387638296118423
98,9,pso,train,0.0378,0.5546,-0.0953
99,9,pso,validation,0.0146,0.0671,-0.1285
