,run,model,phase,fitness,returns,mdd
55,5,master_slave,validation,0.3534301131766967,-0.1465698868233033,-0.31365245938888586
56,5,gga,train,1.85399302674222,1.35399302674222,-0.35161893951862394
57,5,gga,validation,0.34420473083325054,-0.15579526916674946,-0.31423599694332116
58,5,pso,train,0.058,1.3524,-0.3498
59,5,pso,validation,-0.0526,-0.537,-0.4118
60,6,ring,train,1.85399302674222,1.35399302674222,-0.35161893951862394
61,6,ring,validation,0.30639613553918665,-0.19360386446081335,-0.31338969742621314
62,6,multikuti,train,1.85399302674222,1.35399302674222,-0.35161893951862394
63,6,multikuti,validation,0.34420473083325054,-0.15579526916674946,-0.31423599694332116
64,6,master_slave,train,1.85399302674222,1.35399302674222,-0.35161893951862394
65,6,master_slave,validation,0.34420473083325054,-0.15579526916674946,-0.31423599694332116
66,6,gga,train,1.85399302674222,1.35399302674222,-0.35161893951862394
67,6,gga,validation,0.3534301131766967,-0.1465698868233033,-0.31365245938888586
68,6,pso,train,0.0528,1.0108,-0.3833
69,6,pso,validation,-0.0374,-0.4597,-0.3831
70,7,ring,train,1.85399302674222,1.35399302674222,-0.35161893951862394
71,7,ring,validation,0.3534301131766967,-0.1465698868233033,-0.31365245938888586
72,7,multikuti,train,1.85399302674222,1.35399302674222,-0.35161893951862394
73,7,multikuti,validation,0.3534301131766967,-0.1465698868233033,-0.31365245938888586
74,7,master_slave,train,1.85399302674222,1.35399302674222,-0.35161893951862394
75,7,master_slave,validation,0.3534301131766967,-0.1465698868233033,-0.31365245938888586
76,7,gga,train,1.85399302674222,1.35399302674222,-0.35161893951862394
77,7,gga,validation,0.3534301131766967,-0.1465698868233033,-0.31365245938888586
78,7,pso,train,0.0528,1.0277,-0.3937
79,7,pso,validation,-0.0381,-0.4664,-0.3858
80,8,ring,train,1.85399302674222,1.35399302674222,-0.35161893951862394
81,8,ring,validation,0.34420473083325054,-0.15579526916674946,-0.31423599694332116
82,8,multikuti,train,1.85399302674222,1.35399302674222,-0.35161893951862394
83,8,multikuti,validation,0.3534301131766967,-0.1465698868233033,-0.31365245938888586
84,8,master_slave,train,1.85399302674222,1.35399302674222,-0.35161893951862394
85,8,master_slave,validation,0.34420473083325054,-0.15579526916674946,-0.31423599694332116
86,8,gga,train,1.85399302674222,1.35399302674222,-0.35161893951862394
87,8,gga,validation,0.3534301131766967,-0.1465698868233033,-0.31365245938888586
