strategy,run,iteration,diversity
ring,9,30,11.81592841163311
ring,9,31,11.823087248322148
ring,9,32,11.85503355704698
ring,9,33,11.883668903803132
ring,9,34,11.831946308724833
ring,9,35,11.906308724832215
ring,9,36,11.873467561521252
ring,9,37,11.83337807606264
ring,9,38,11.836420581655481
ring,9,39,11.908545861297538
ring,9,40,11.83185682326622
ring,9,41,11.840357941834451
ring,9,42,11.880447427293065
ring,9,43,11.874809843400447
ring,9,44,11.902192393736017
ring,9,45,11.859955257270693
ring,9,46,11.853333333333333
ring,9,47,11.83731543624161
ring,9,48,11.833736017897092
ring,9,49,11.842237136465325
ring,9,50,11.86317673378076
ring,9,51,11.778881431767338
ring,9,52,11.863982102908277
ring,9,53,11.864876957494408
ring,9,54,11.86944071588367
ring,9,55,11.887606263982104
ring,9,56,11.832751677852348
ring,9,57,11.811901565995525
ring,9,58,11.749351230425056
ring,9,59,11.81592841163311
ring,9,60,11.841431767337808
ring,9,61,11.798389261744967
ring,9,62,11.856644295302013
ring,9,63,11.858434004474272
ring,9,64,11.81145413870246
ring,9,65,11.869351230425057
ring,9,66,11.844116331096197
ring,9,67,11.809127516778524
ring,9,68,11.791409395973155
ring,9,69,11.757673378076063
ring,9,70,11.778881431767338
ring,9,71,11.820313199105145
ring,9,72,11.829619686800894
ring,9,73,11.840089485458613
ring,9,74,11.787651006711409
ring,9,75,11.833288590604027
ring,9,76,11.832930648769574
ring,9,77,11.73351230425056
ring,9,78,11.783266219239374
ring,9,79,11.742192393736017
ring,9,80,11.73082774049217
ring,9,81,11.7931096196868
ring,9,82,11.827203579418345
ring,9,83,11.833736017897092
ring,9,84,11.81145413870246
ring,9,85,11.8351677852349
ring,9,86,11.858881431767339
ring,9,87,11.862639821029083
ring,9,88,11.829351230425056
ring,9,89,11.849753914988815
ring,9,90,11.848948545861298
ring,9,91,11.894586129753915
ring,9,92,11.854496644295303
ring,9,93,11.85923937360179
ring,9,94,11.862460850111857
ring,9,95,11.846979865771813
ring,9,96,11.856196868008949
ring,9,97,11.835973154362415
ring,9,98,11.827740492170022
ring,9,99,11.809127516778524
ring,9,100,11.857897091722595
multikuti,0,1,11.837673378076063
multikuti,0,2,11.759463087248323
multikuti,0,3,11.752572706935123
multikuti,0,4,11.888769574944071
multikuti,0,5,11.883042505592842
multikuti,0,6,11.84268456375839
multikuti,0,7,11.754720357941835
multikuti,0,8,11.813154362416107
multikuti,0,9,11.824429530201343
multikuti,0,10,11.829440715883669
multikuti,0,11,11.755615212527964
multikuti,0,12,11.713020134228188
multikuti,0,13,11.726263982102909
multikuti,0,14,11.797762863534675
multikuti,0,15,11.780223713646533
multikuti,0,16,11.662908277404922
multikuti,0,17,11.728501118568232
multikuti,0,18,11.722058165548098
multikuti,0,19,11.727606263982103
multikuti,0,20,11.740223713646532
multikuti,0,21,11.771364653243849
multikuti,0,22,11.720984340044742
multikuti,0,23,11.759642058165548
multikuti,0,24,11.804921700223714
multikuti,0,25,11.75337807606264
multikuti,0,26,11.76751677852349
multikuti,0,27,11.757673378076063
multikuti,0,28,11.751588366890381
multikuti,0,29,11.760178970917226
multikuti,0,30,11.738881431767338
multikuti,0,31,11.721342281879195
multikuti,0,32,11.743534675615212
multikuti,0,33,11.737539149888143
multikuti,0,34,11.747919463087248
multikuti,0,35,11.633825503355705
multikuti,0,36,11.705413870246085
multikuti,0,37,11.630604026845637
multikuti,0,38,11.664787472035794
multikuti,0,39,11.588456375838927
multikuti,0,40,11.698612975391498
multikuti,0,41,11.632304250559285
multikuti,0,42,11.616912751677852
multikuti,0,43,11.634004474272931
multikuti,0,44,11.637225950782998
multikuti,0,45,11.586935123042506
multikuti,0,46,11.57682326621924
multikuti,0,47,11.491901565995526
multikuti,0,48,11.513914988814317
multikuti,0,49,11.538165548098434
multikuti,0,50,11.464340044742729
multikuti,0,51,11.552930648769575
multikuti,0,52,11.642505592841163
multikuti,0,53,11.626398210290828
multikuti,0,54,11.572706935123042
multikuti,0,55,11.61387024608501
multikuti,0,56,11.527964205816556
multikuti,0,57,11.511051454138702
multikuti,0,58,11.52957494407159
multikuti,0,59,11.513736017897092
multikuti,0,60,11.497091722595078
multikuti,0,61,11.512125279642058
multikuti,0,62,11.526174496644295
multikuti,0,63,11.414854586129755
multikuti,0,64,11.329664429530201
multikuti,0,65,11.473825503355705
multikuti,0,66,11.473736017897092
multikuti,0,67,11.448948545861297
multikuti,0,68,11.51069351230425
multikuti,0,69,11.463534675615213
multikuti,0,70,11.466577181208054
multikuti,0,71,11.42675615212528
multikuti,0,72,11.328053691275167
multikuti,0,73,11.303534675615213
multikuti,0,74,11.364653243847874
multikuti,0,75,11.318031319910515
multikuti,0,76,11.296912751677853
multikuti,0,77,11.21145413870246
multikuti,0,78,11.236778523489933
multikuti,0,79,11.287069351230425
multikuti,0,80,11.246263982102908
multikuti,0,81,11.218702460850112
multikuti,0,82,11.18800894854586
multikuti,0,83,11.141744966442953
multikuti,0,84,11.218434004474274
multikuti,0,85,11.20930648769575
multikuti,0,86,11.19275167785235
multikuti,0,87,11.223087248322148
multikuti,0,88,11.196152125279642
multikuti,0,89,11.22407158836689
multikuti,0,90,11.270782997762863
multikuti,0,91,11.221744966442953
multikuti,0,92,11.241431767337808
multikuti,0,93,11.173064876957495
multikuti,0,94,11.193825503355704
multikuti,0,95,11.197941834451901
multikuti,0,96,11.208322147651007
multikuti,0,97,11.028366890380314
multikuti,0,98,11.083042505592841
multikuti,0,99,11.085190156599552
multikuti,0,100,11.133780760626399
multikuti,1,1,11.925100671140939
multikuti,1,2,11.88447427293065
multikuti,1,3,11.890917225950783
multikuti,1,4,11.91131991051454
multikuti,1,5,11.862013422818793
multikuti,1,6,11.905682326621925
multikuti,1,7,11.813870246085012
multikuti,1,8,11.789261744966442
multikuti,1,9,11.755883668903802
multikuti,1,10,11.762595078299777
multikuti,1,11,11.838568232662192
multikuti,1,12,11.84993288590604
multikuti,1,13,11.85592841163311
multikuti,1,14,11.805369127516778
multikuti,1,15,11.752841163310961
multikuti,1,16,11.808501118568232
multikuti,1,17,11.645906040268457
multikuti,1,18,11.764563758389261
multikuti,1,19,11.802505592841163
multikuti,1,20,11.745413870246084
multikuti,1,21,11.753109619686802
multikuti,1,22,11.764563758389261
multikuti,1,23,11.720805369127516
multikuti,1,24,11.776196868008949
multikuti,1,25,11.721879194630873
multikuti,1,26,11.773064876957495
multikuti,1,27,11.744250559284117
multikuti,1,28,11.728680089485458
multikuti,1,29,11.743892617449664
multikuti,1,30,11.710335570469798
multikuti,1,31,11.781208053691275
multikuti,1,32,11.751140939597315
multikuti,1,33,11.697270693512305
multikuti,1,34,11.719015659955257
multikuti,1,35,11.676778523489933
multikuti,1,36,11.671409395973154
multikuti,1,37,11.475704697986577
multikuti,1,38,11.486532438478747
multikuti,1,39,11.617986577181208
multikuti,1,40,11.551946308724832
multikuti,1,41,11.46013422818792
multikuti,1,42,11.179597315436242
multikuti,1,43,11.192930648769575
multikuti,1,44,11.20778523489933
multikuti,1,45,11.283758389261745
multikuti,1,46,11.208501118568233
multikuti,1,47,11.202863534675615
multikuti,1,48,11.255838926174496
multikuti,1,49,11.182102908277406
multikuti,1,50,11.203221476510068
multikuti,1,51,11.148993288590605
multikuti,1,52,11.062013422818792
multikuti,1,53,11.113736017897091
multikuti,1,54,11.206174496644294
multikuti,1,55,11.160357941834452
multikuti,1,56,11.03221476510067
multikuti,1,57,10.961610738255034
multikuti,1,58,10.964026845637584
multikuti,1,59,10.979865771812081
multikuti,1,60,10.924026845637584
multikuti,1,61,10.91131991051454
multikuti,1,62,10.673557046979866
multikuti,1,63,10.80420581655481
multikuti,1,64,10.774675615212528
multikuti,1,65,10.565816554809844
multikuti,1,66,10.765458612975392
multikuti,1,67,10.534049217002238
multikuti,1,68,10.645906040268457
multikuti,1,69,10.587203579418345
multikuti,1,70,10.620223713646533
multikuti,1,71,10.629619686800895
multikuti,1,72,10.514183445190156
multikuti,1,73,10.46013422818792
multikuti,1,74,10.45476510067114
multikuti,1,75,10.498076062639822
multikuti,1,76,10.477852348993288
multikuti,1,77,10.513825503355704
multikuti,1,78,10.546487695749441
multikuti,1,79,10.568769574944072
multikuti,1,80,10.452527964205817
multikuti,1,81,10.384340044742729
multikuti,1,82,10.128322147651007
multikuti,1,83,10.279463087248322
multikuti,1,84,10.359910514541387
multikuti,1,85,10.199015659955258
multikuti,1,86,10.281700223713646
multikuti,1,87,10.06013422818792
multikuti,1,88,9.945145413870247
multikuti,1,89,9.906845637583892
multikuti,1,90,9.995257270693513
multikuti,1,91,9.966890380313199
multikuti,1,92,9.651275167785235
multikuti,1,93,9.579686800894855
multikuti,1,94,9.711767337807606
multikuti,1,95,9.615838926174497
multikuti,1,96,9.580939597315437
multikuti,1,97,8.99248322147651
multikuti,1,98,9.266308724832214
multikuti,1,99,9.126532438478748
multikuti,1,100,9.157583892617449
multikuti,2,1,11.927337807606264
multikuti,2,2,11.933780760626398
multikuti,2,3,11.90434004474273
multikuti,2,4,11.938970917225951
multikuti,2,5,11.926979865771813
multikuti,2,6,11.896286353467561
multikuti,2,7,11.850917225950782
multikuti,2,8,11.844742729306487
multikuti,2,9,11.820939597315435
multikuti,2,10,11.88
multikuti,2,11,11.799821029082773
multikuti,2,12,11.79973154362416
multikuti,2,13,11.814944071588366
multikuti,2,14,11.845279642058166
multikuti,2,15,11.822371364653243
multikuti,2,16,11.762505592841164
multikuti,2,17,11.733064876957494
multikuti,2,18,11.783355704697987
multikuti,2,19,11.775838926174497
multikuti,2,20,11.766532438478746
multikuti,2,21,11.794362416107383
multikuti,2,22,11.785413870246085
multikuti,2,23,11.799642058165547
multikuti,2,24,11.771364653243849
multikuti,2,25,11.771901565995526
multikuti,2,26,11.76572706935123
multikuti,2,27,11.68089485458613
multikuti,2,28,11.542460850111857
multikuti,2,29,11.64724832214765
multikuti,2,30,11.623176733780761
multikuti,2,31,11.70407158836689
multikuti,2,32,11.607248322147651
multikuti,2,33,11.48241610738255
multikuti,2,34,11.544161073825503
multikuti,2,35,11.631140939597316
multikuti,2,36,11.593467561521253
multikuti,2,37,11.550425055928411
multikuti,2,38,11.551677852348993
multikuti,2,39,11.52572706935123
multikuti,2,40,11.417628635346755
multikuti,2,41,11.40420581655481
multikuti,2,42,11.267024608501119
multikuti,2,43,11.367069351230425
multikuti,2,44,11.294496644295302
multikuti,2,45,11.095302013422819
multikuti,2,46,11.281700223713646
multikuti,2,47,11.199015659955258
multikuti,2,48,11.287606263982102
multikuti,2,49,11.232572706935123
multikuti,2,50,11.281342281879194
multikuti,2,51,11.304787472035795
multikuti,2,52,11.12778523489933
multikuti,2,53,11.001431767337808
multikuti,2,54,11.147382550335571
multikuti,2,55,11.15731543624161
multikuti,2,56,11.152751677852349
multikuti,2,57,10.87847874720358
multikuti,2,58,10.726174496644296
multikuti,2,59,10.721610738255034
multikuti,2,60,10.839642058165548
multikuti,2,61,10.754809843400448
multikuti,2,62,10.545324384787472
multikuti,2,63,10.424429530201342
multikuti,2,64,10.452527964205817
multikuti,2,65,10.49682326621924
multikuti,2,66,10.547203579418344
multikuti,2,67,10.148545861297539
multikuti,2,68,10.217718120805369
multikuti,2,69,10.235883668903803
multikuti,2,70,10.340760626398211
multikuti,2,71,10.03910514541387
multikuti,2,72,9.60304250559284
multikuti,2,73,9.611543624161074
multikuti,2,74,9.578702460850112
multikuti,2,75,9.636778523489934
multikuti,2,76,9.65950782997763
multikuti,2,77,9.306845637583892
multikuti,2,78,9.366979865771812
multikuti,2,79,9.377091722595079
multikuti,2,80,9.346845637583893
multikuti,2,81,9.38013422818792
multikuti,2,82,9.156241610738254
multikuti,2,83,9.137002237136466
multikuti,2,84,9.131364653243848
multikuti,2,85,9.199015659955258
multikuti,2,86,9.02854586129754
multikuti,2,87,8.849306487695749
multikuti,2,88,8.625324384787472
multikuti,2,89,8.685011185682326
multikuti,2,90,8.698434004474272
multikuti,2,91,8.623713646532439
multikuti,2,92,7.972706935123043
multikuti,2,93,7.928501118568232
multikuti,2,94,8.021834451901565
multikuti,2,95,7.990604026845638
multikuti,2,96,8.010738255033557
multikuti,2,97,7.6513646532438475
multikuti,2,98,7.596152125279642
multikuti,2,99,7.596510067114094
multikuti,2,100,7.532885906040269
multikuti,3,1,11.95642058165548
multikuti,3,2,11.951677852348993
multikuti,3,3,11.922237136465325
multikuti,3,4,11.9034451901566
multikuti,3,5,11.947114093959732
multikuti,3,6,11.953199105145414
multikuti,3,7,11.897091722595079
multikuti,3,8,11.917046979865772
multikuti,3,9,11.916062639821028
multikuti,3,10,11.920268456375839
multikuti,3,11,11.919284116331097
multikuti,3,12,11.834630872483222
multikuti,3,13,11.842774049217002
multikuti,3,14,11.890917225950783
multikuti,3,15,11.848769574944072
multikuti,3,16,11.869619686800895
multikuti,3,17,11.761879194630872
multikuti,3,18,11.775123042505593
multikuti,3,19,11.797941834451901
multikuti,3,20,11.787293064876957
multikuti,3,21,11.749888143176733
multikuti,3,22,11.652080536912752
multikuti,3,23,11.684742729306487
multikuti,3,24,11.72814317673378
multikuti,3,25,11.645279642058165
multikuti,3,26,11.676957494407159
multikuti,3,27,11.63821029082774
multikuti,3,28,11.644295302013424
multikuti,3,29,11.53744966442953
multikuti,3,30,11.589977628635348
multikuti,3,31,11.573333333333334
multikuti,3,32,11.475436241610739
multikuti,3,33,11.485011185682326
multikuti,3,34,11.54255033557047
multikuti,3,35,11.480268456375839
multikuti,3,36,11.531454138702461
multikuti,3,37,11.526085011185682
multikuti,3,38,11.499418344519016
multikuti,3,39,11.43910514541387
multikuti,3,40,11.497986577181209
multikuti,3,41,11.526263982102908
multikuti,3,42,11.43337807606264
multikuti,3,43,11.453691275167785
multikuti,3,44,11.415302013422819
multikuti,3,45,11.519821029082774
multikuti,3,46,11.464340044742729
multikuti,3,47,11.31579418344519
multikuti,3,48,11.378255033557046
multikuti,3,49,11.3248322147651
multikuti,3,50,11.367427293064877
multikuti,3,51,11.36572706935123
multikuti,3,52,11.291901565995525
multikuti,3,53,11.301834451901566
multikuti,3,54,11.304340044742728
multikuti,3,55,11.230782997762864
multikuti,3,56,11.311409395973154
multikuti,3,57,11.339776286353468
multikuti,3,58,11.311230425055928
multikuti,3,59,11.384519015659956
multikuti,3,60,11.315615212527964
multikuti,3,61,11.363937360178971
multikuti,3,62,11.16903803131991
multikuti,3,63,11.191409395973155
multikuti,3,64,11.204653243847874
multikuti,3,65,11.267740492170022
multikuti,3,66,11.264787472035794
multikuti,3,67,11.193288590604027
multikuti,3,68,11.288501118568233
multikuti,3,69,11.286085011185682
multikuti,3,70,11.25261744966443
multikuti,3,71,11.150872483221477
multikuti,3,72,11.032930648769575
multikuti,3,73,11.039373601789709
multikuti,3,74,11.045279642058166
multikuti,3,75,10.99400447427293
multikuti,3,76,11.052348993288591
multikuti,3,77,10.67131991051454
multikuti,3,78,10.828366890380313
multikuti,3,79,10.740223713646532
multikuti,3,80,10.809574944071588
multikuti,3,81,10.753825503355705
multikuti,3,82,10.724205816554809
multikuti,3,83,10.66979865771812
multikuti,3,84,10.752214765100671
multikuti,3,85,10.52957494407159
multikuti,3,86,10.500760626398211
multikuti,3,87,10.228545861297539
multikuti,3,88,10.132438478747204
multikuti,3,89,10.27337807606264
multikuti,3,90,10.337986577181209
multikuti,3,91,10.25718120805369
multikuti,3,92,9.971812080536912
multikuti,3,93,9.876778523489932
multikuti,3,94,9.799821029082773
multikuti,3,95,9.894496644295302
multikuti,3,96,9.840268456375838
multikuti,3,97,9.70559284116331
multikuti,3,98,9.476868008948546
multikuti,3,99,9.61055928411633
multikuti,3,100,9.5082774049217
multikuti,4,1,11.930559284116331
multikuti,4,2,11.913467561521253
multikuti,4,3,11.86165548098434
multikuti,4,4,11.875973154362416
multikuti,4,5,11.886890380313199
multikuti,4,6,11.898791946308725
multikuti,4,7,11.850290827740492
multikuti,4,8,11.85986577181208
multikuti,4,9,11.81744966442953
multikuti,4,10,11.832393736017897
multikuti,4,11,11.802684563758389
multikuti,4,12,11.709709172259508
multikuti,4,13,11.745234899328858
multikuti,4,14,11.744787472035794
multikuti,4,15,11.664429530201343
multikuti,4,16,11.704876957494408
multikuti,4,17,11.694675615212528
multikuti,4,18,11.571722595078299
multikuti,4,19,11.636062639821029
multikuti,4,20,11.599015659955258
multikuti,4,21,11.673199105145414
multikuti,4,22,11.519194630872484
multikuti,4,23,11.47579418344519
multikuti,4,24,11.504250559284117
multikuti,4,25,11.533780760626398
multikuti,4,26,11.481521252796421
multikuti,4,27,11.394093959731544
multikuti,4,28,11.417986577181209
multikuti,4,29,11.442953020134228
multikuti,4,30,11.462192393736018
multikuti,4,31,11.394541387024608
multikuti,4,32,11.210917225950784
multikuti,4,33,11.317046979865772
multikuti,4,34,11.232393736017897
multikuti,4,35,11.211185682326622
multikuti,4,36,11.294944071588366
multikuti,4,37,10.94192393736018
multikuti,4,38,10.951677852348993
multikuti,4,39,10.927695749440716
multikuti,4,40,10.96841163310962
multikuti,4,41,11.052885906040268
multikuti,4,42,10.839552572706936
multikuti,4,43,10.868098434004475
multikuti,4,44,10.864250559284116
multikuti,4,45,10.868187919463088
multikuti,4,46,10.790425055928411
multikuti,4,47,10.399284116331096
multikuti,4,48,10.375659955257271
multikuti,4,49,10.371543624161074
multikuti,4,50,10.458970917225951
multikuti,4,51,10.51883668903803
multikuti,4,52,10.447785234899328
multikuti,4,53,10.303355704697987
multikuti,4,54,10.370469798657718
multikuti,4,55,10.461744966442954
multikuti,4,56,10.284295302013422
multikuti,4,57,9.998299776286354
multikuti,4,58,10.109082774049217
multikuti,4,59,10.028366890380314
multikuti,4,60,10.003847874720359
multikuti,4,61,10.010648769574944
multikuti,4,62,9.684653243847874
multikuti,4,63,9.774317673378077
multikuti,4,64,9.707829977628636
multikuti,4,65,9.758031319910515
multikuti,4,66,9.684653243847874
multikuti,4,67,9.50738255033557
multikuti,4,68,9.47248322147651
multikuti,4,69,9.429798657718122
multikuti,4,70,9.487695749440716
multikuti,4,71,9.472214765100672
multikuti,4,72,9.218881431767338
multikuti,4,73,9.239642058165549
multikuti,4,74,9.19158836689038
multikuti,4,75,9.175749440715883
multikuti,4,76,9.169395973154362
multikuti,4,77,8.65592841163311
multikuti,4,78,8.767427293064877
multikuti,4,79,8.641879194630873
multikuti,4,80,8.671498881431768
multikuti,4,81,8.706398210290828
multikuti,4,82,8.41503355704698
multikuti,4,83,8.194362416107383
multikuti,4,84,8.293691275167784
multikuti,4,85,8.43248322147651
multikuti,4,86,8.303266219239374
multikuti,4,87,7.945503355704698
multikuti,4,88,7.856823266219239
multikuti,4,89,8.048232662192394
multikuti,4,90,7.875615212527964
multikuti,4,91,7.960447427293065
multikuti,4,92,7.651633109619687
multikuti,4,93,7.512662192393736
multikuti,4,94,7.434004474272931
multikuti,4,95,7.652170022371364
multikuti,4,96,7.397852348993289
multikuti,4,97,7.236599552572707
multikuti,4,98,7.086442953020134
multikuti,4,99,7.1460402684563755
multikuti,4,100,7.173154362416107
multikuti,5,1,11.969395973154363
multikuti,5,2,11.933154362416108
multikuti,5,3,11.9365548098434
multikuti,5,4,11.930738255033557
multikuti,5,5,11.94040268456376
multikuti,5,6,11.91883668903803
multikuti,5,7,11.799284116331096
multikuti,5,8,11.843400447427292
multikuti,5,9,11.84152125279642
multikuti,5,10,11.84536912751678
multikuti,5,11,11.89324384787472
multikuti,5,12,11.770648769574944
multikuti,5,13,11.792125279642057
multikuti,5,14,11.847337807606264
multikuti,5,15,11.81682326621924
multikuti,5,16,11.855123042505593
multikuti,5,17,11.794093959731544
multikuti,5,18,11.787919463087249
multikuti,5,19,11.780671140939598
multikuti,5,20,11.78675615212528
multikuti,5,21,11.759105145413871
multikuti,5,22,11.661834451901566
multikuti,5,23,11.639731543624162
multikuti,5,24,11.63275167785235
multikuti,5,25,11.68635346756152
multikuti,5,26,11.702818791946308
multikuti,5,27,11.603847874720358
multikuti,5,28,11.636331096196868
multikuti,5,29,11.670782997762863
multikuti,5,30,11.574944071588368
multikuti,5,31,11.60957494407159
multikuti,5,32,11.506756152125279
multikuti,5,33,11.444742729306487
multikuti,5,34,11.58228187919463
multikuti,5,35,11.605190156599553
multikuti,5,36,11.588366890380312
multikuti,5,37,11.644742729306488
multikuti,5,38,11.515973154362417
multikuti,5,39,11.618165548098434
multikuti,5,40,11.622997762863534
multikuti,5,41,11.497181208053691
multikuti,5,42,11.499597315436242
multikuti,5,43,11.571364653243847
multikuti,5,44,11.520715883668904
multikuti,5,45,11.574228187919463
multikuti,5,46,11.5268903803132
multikuti,5,47,11.502908277404922
multikuti,5,48,11.506040268456376
multikuti,5,49,11.518031319910515
multikuti,5,50,11.537897091722595
multikuti,5,51,11.562774049217003
multikuti,5,52,11.469709172259508
multikuti,5,53,11.536196868008949
multikuti,5,54,11.47489932885906
multikuti,5,55,11.489664429530201
multikuti,5,56,11.459507829977628
multikuti,5,57,11.39758389261745
multikuti,5,58,11.323758389261744
multikuti,5,59,11.32868008948546
multikuti,5,60,11.257986577181208
multikuti,5,61,11.446800894854587
multikuti,5,62,11.433467561521253
multikuti,5,63,11.35221476510067
multikuti,5,64,11.4468903803132
multikuti,5,65,11.370917225950784
multikuti,5,66,11.426040268456376
multikuti,5,67,11.403131991051454
multikuti,5,68,11.465771812080536
multikuti,5,69,11.392841163310962
multikuti,5,70,11.416912751677852
multikuti,5,71,11.36304250559284
multikuti,5,72,11.106308724832214
multikuti,5,73,11.141297539149889
multikuti,5,74,11.158836689038031
multikuti,5,75,11.008859060402685
multikuti,5,76,11.073825503355705
multikuti,5,77,10.821208053691276
multikuti,5,78,10.917762863534676
multikuti,5,79,10.897986577181207
multikuti,5,80,10.82434004474273
multikuti,5,81,11.013333333333334
multikuti,5,82,10.92903803131991
multikuti,5,83,10.838926174496644
multikuti,5,84,10.863266219239373
multikuti,5,85,10.71668903803132
multikuti,5,86,10.792393736017898
multikuti,5,87,10.609127516778523
multikuti,5,88,10.622371364653244
multikuti,5,89,10.57261744966443
multikuti,5,90,10.664519015659955
multikuti,5,91,10.670872483221476
multikuti,5,92,10.431677852348994
multikuti,5,93,10.386845637583892
multikuti,5,94,10.28178970917226
multikuti,5,95,10.41771812080537
multikuti,5,96,10.28420581655481
multikuti,5,97,10.220044742729307
multikuti,5,98,10.113914988814317
multikuti,5,99,10.202595078299776
multikuti,5,100,9.96993288590604
multikuti,6,1,11.90586129753915
multikuti,6,2,11.917136465324385
multikuti,6,3,11.940134228187919
multikuti,6,4,11.889574944071589
multikuti,6,5,11.897628635346756
multikuti,6,6,11.908545861297538
multikuti,6,7,11.812885906040268
multikuti,6,8,11.80841163310962
multikuti,6,9,11.76572706935123
multikuti,6,10,11.77413870246085
multikuti,6,11,11.751409395973154
multikuti,6,12,11.650022371364653
multikuti,6,13,11.640178970917226
multikuti,6,14,11.677762863534676
multikuti,6,15,11.708098434004475
multikuti,6,16,11.714541387024608
multikuti,6,17,11.611901565995526
multikuti,6,18,11.616196868008949
multikuti,6,19,11.595436241610738
multikuti,6,20,11.59579418344519
multikuti,6,21,11.500223713646532
multikuti,6,22,11.37834451901566
multikuti,6,23,11.386577181208054
multikuti,6,24,11.475615212527964
multikuti,6,25,11.505324384787473
multikuti,6,26,11.341387024608501
multikuti,6,27,11.246800894854585
multikuti,6,28,11.218523489932887
multikuti,6,29,11.187561521252796
multikuti,6,30,11.187114093959732
multikuti,6,31,11.220492170022371
multikuti,6,32,10.983624161073825
multikuti,6,33,10.963668903803132
multikuti,6,34,11.066040268456376
multikuti,6,35,11.035346756152125
multikuti,6,36,11.020671140939598
multikuti,6,37,10.694675615212528
multikuti,6,38,10.677404921700223
multikuti,6,39,10.676152125279643
multikuti,6,40,10.74702460850112
multikuti,6,41,10.705413870246085
multikuti,6,42,10.630156599552572
multikuti,6,43,10.505771812080537
multikuti,6,44,10.658165548098435
multikuti,6,45,10.673109619686802
multikuti,6,46,10.69923937360179
multikuti,6,47,10.415123042505593
multikuti,6,48,10.270514541387024
multikuti,6,49,10.3317225950783
multikuti,6,50,10.542639821029082
multikuti,6,51,10.407606263982103
multikuti,6,52,9.914451901565995
multikuti,6,53,10.182192393736019
multikuti,6,54,9.951767337807606
multikuti,6,55,9.994183445190156
multikuti,6,56,10.007874720357941
multikuti,6,57,9.452259507829977
multikuti,6,58,9.295659955257271
multikuti,6,59,9.512304250559284
multikuti,6,60,9.419060402684563
multikuti,6,61,9.455480984340046
multikuti,6,62,9.005637583892618
multikuti,6,63,8.863892617449665
multikuti,6,64,8.772706935123043
multikuti,6,65,8.836599552572707
multikuti,6,66,8.870156599552573
multikuti,6,67,8.186577181208055
multikuti,6,68,8.337628635346757
multikuti,6,69,8.189351230425055
multikuti,6,70,8.355704697986576
multikuti,6,71,8.253870246085011
multikuti,6,72,7.646085011185682
multikuti,6,73,7.5913199105145415
multikuti,6,74,7.708635346756152
multikuti,6,75,7.724384787472036
multikuti,6,76,7.647964205816555
multikuti,6,77,7.304697986577181
multikuti,6,78,7.236420581655481
multikuti,6,79,7.234720357941835
multikuti,6,80,7.1122147651006715
multikuti,6,81,7.234272930648769
multikuti,6,82,6.905503355704698
multikuti,6,83,6.743534675615212
multikuti,6,84,6.863713646532439
multikuti,6,85,6.77413870246085
multikuti,6,86,6.873199105145414
multikuti,6,87,6.397941834451902
multikuti,6,88,6.512035794183445
multikuti,6,89,6.707114093959731
multikuti,6,90,6.6494854586129755
multikuti,6,91,6.61413870246085
multikuti,6,92,6.023982102908278
multikuti,6,93,6.147651006711409
multikuti,6,94,6.258791946308725
multikuti,6,95,6.193199105145414
multikuti,6,96,6.169127516778524
multikuti,6,97,5.758568232662192
multikuti,6,98,5.5806711409395975
multikuti,6,99,5.692080536912751
multikuti,6,100,5.874362416107383
multikuti,7,1,11.858434004474272
multikuti,7,2,11.860850111856823
multikuti,7,3,11.851185682326621
multikuti,7,4,11.877225950782998
multikuti,7,5,11.897002237136466
multikuti,7,6,11.847964205816554
multikuti,7,7,11.743355704697986
multikuti,7,8,11.775123042505593
multikuti,7,9,11.784250559284116
multikuti,7,10,11.761073825503356
multikuti,7,11,11.777986577181208
multikuti,7,12,11.796062639821029
multikuti,7,13,11.725279642058165
multikuti,7,14,11.715883668903803
multikuti,7,15,11.784787472035795
multikuti,7,16,11.765011185682326
multikuti,7,17,11.780044742729306
multikuti,7,18,11.7034451901566
multikuti,7,19,11.705145413870246
multikuti,7,20,11.713646532438478
multikuti,7,21,11.76841163310962
multikuti,7,22,11.696196868008949
multikuti,7,23,11.540223713646533
multikuti,7,24,11.626308724832215
multikuti,7,25,11.638299776286354
multikuti,7,26,11.584161073825504
multikuti,7,27,11.535391498881431
multikuti,7,28,11.488769574944072
multikuti,7,29,11.529753914988815
multikuti,7,30,11.477225950782998
multikuti,7,31,11.574496644295301
multikuti,7,32,11.485637583892617
multikuti,7,33,11.520447427293066
multikuti,7,34,11.430872483221476
multikuti,7,35,11.54890380313199
multikuti,7,36,11.460313199105146
multikuti,7,37,11.572080536912752
multikuti,7,38,11.441700223713646
multikuti,7,39,11.435436241610738
multikuti,7,40,11.42255033557047
multikuti,7,41,11.424519015659955
multikuti,7,42,11.23668903803132
multikuti,7,43,11.290380313199105
multikuti,7,44,11.271767337807606
multikuti,7,45,11.201610738255033
multikuti,7,46,11.133333333333333
multikuti,7,47,10.883758389261745
multikuti,7,48,10.87695749440716
multikuti,7,49,10.989351230425056
multikuti,7,50,10.847069351230425
multikuti,7,51,10.87275167785235
multikuti,7,52,10.638657718120806
multikuti,7,53,10.57297539149888
multikuti,7,54,10.668993288590604
multikuti,7,55,10.659239373601789
multikuti,7,56,10.676510067114094
multikuti,7,57,10.376375838926174
multikuti,7,58,10.371454138702461
multikuti,7,59,10.409843400447427
