strategy,run,iteration,value
multikuti,1,24,5.491471767425537
multikuti,1,25,5.71081280708313
multikuti,1,26,5.9190590381622314
multikuti,1,27,6.238855838775635
multikuti,1,28,6.45694899559021
multikuti,1,29,6.662232875823975
multikuti,1,30,6.869764804840088
multikuti,2,1,0.4968910217285156
multikuti,2,2,0.6970260143280029
multikuti,2,3,0.8992559909820557
multikuti,2,4,1.124985933303833
multikuti,2,5,1.337873935699463
multikuti,2,6,1.5407280921936035
multikuti,2,7,1.764535903930664
multikuti,2,8,1.9707157611846924
multikuti,2,9,2.1742258071899414
multikuti,2,10,2.432724952697754
multikuti,2,11,2.6377058029174805
multikuti,2,12,2.8765859603881836
multikuti,2,13,3.1048707962036133
multikuti,2,14,3.3138668537139893
multikuti,2,15,3.5360329151153564
multikuti,2,16,3.75858998298645
multikuti,2,17,3.9645979404449463
multikuti,2,18,4.176419973373413
multikuti,2,19,4.39524507522583
multikuti,2,20,4.600276947021484
multikuti,2,21,4.800362825393677
multikuti,2,22,5.022078990936279
multikuti,2,23,5.227159023284912
multikuti,2,24,5.434797048568726
multikuti,2,25,5.654968023300171
multikuti,2,26,5.855760812759399
multikuti,2,27,6.1870880126953125
multikuti,2,28,6.412142038345337
multikuti,2,29,6.618882894515991
multikuti,2,30,6.823997974395752
multikuti,3,1,0.4955403804779053
multikuti,3,2,0.7016551494598389
multikuti,3,3,0.908048152923584
multikuti,3,4,1.1239142417907715
multikuti,3,5,1.327146291732788
multikuti,3,6,1.5296671390533447
multikuti,3,7,1.7485342025756836
multikuti,3,8,1.9535963535308838
multikuti,3,9,2.1613752841949463
multikuti,3,10,2.3850302696228027
multikuti,3,11,2.7111244201660156
multikuti,3,12,2.916499376296997
multikuti,3,13,3.135455369949341
multikuti,3,14,3.340728282928467
multikuti,3,15,3.544807195663452
multikuti,3,16,3.7697904109954834
multikuti,3,17,3.979957342147827
multikuti,3,18,4.189694404602051
multikuti,3,19,4.414461374282837
multikuti,3,20,4.628198146820068
multikuti,3,21,4.828115224838257
multikuti,3,22,5.046050071716309
multikuti,3,23,5.25655722618103
multikuti,3,24,5.466741323471069
multikuti,3,25,5.6851184368133545
multikuti,3,26,5.893249034881592
multikuti,3,27,6.105924129486084
multikuti,3,28,6.441687107086182
multikuti,3,29,6.644617319107056
multikuti,3,30,6.853537082672119
multikuti,4,1,0.49573588371276855
multikuti,4,2,0.7013881206512451
multikuti,4,3,0.9034368991851807
multikuti,4,4,1.1277928352355957
multikuti,4,5,1.3328120708465576
multikuti,4,6,1.5413808822631836
multikuti,4,7,1.7614688873291016
multikuti,4,8,1.9708318710327148
multikuti,4,9,2.1727988719940186
multikuti,4,10,2.3943278789520264
multikuti,4,11,2.610231876373291
multikuti,4,12,2.934081792831421
multikuti,4,13,3.153169870376587
multikuti,4,14,3.368238925933838
multikuti,4,15,3.5811798572540283
multikuti,4,16,3.8104279041290283
multikuti,4,17,4.027361869812012
multikuti,4,18,4.234320878982544
multikuti,4,19,4.452708959579468
multikuti,4,20,4.6566619873046875
multikuti,4,21,4.865985870361328
multikuti,4,22,5.0847790241241455
multikuti,4,23,5.298202991485596
multikuti,4,24,5.5131049156188965
multikuti,4,25,5.733193874359131
multikuti,4,26,5.9584619998931885
multikuti,4,27,6.163157939910889
multikuti,4,28,6.5116119384765625
multikuti,4,29,6.719838857650757
multikuti,4,30,6.918017864227295
multikuti,5,1,0.49377012252807617
multikuti,5,2,0.6986958980560303
multikuti,5,3,0.9058980941772461
multikuti,5,4,1.1244239807128906
multikuti,5,5,1.3390929698944092
multikuti,5,6,1.5376808643341064
multikuti,5,7,1.753777027130127
multikuti,5,8,1.9868559837341309
multikuti,5,9,2.1959590911865234
multikuti,5,10,2.4307191371917725
multikuti,5,11,2.632499933242798
multikuti,5,12,2.967525005340576
multikuti,5,13,3.1972479820251465
multikuti,5,14,3.3995230197906494
multikuti,5,15,3.60335111618042
multikuti,5,16,3.8224709033966064
multikuti,5,17,4.024004220962524
multikuti,5,18,4.230338096618652
multikuti,5,19,4.444964170455933
multikuti,5,20,4.656877040863037
multikuti,5,21,4.864662170410156
multikuti,5,22,5.083910942077637
multikuti,5,23,5.293056011199951
multikuti,5,24,5.500030994415283
multikuti,5,25,5.736070871353149
multikuti,5,26,5.946224927902222
multikuti,5,27,6.153846025466919
multikuti,5,28,6.4060821533203125
multikuti,5,29,6.606950044631958
multikuti,5,30,6.810483932495117
multikuti,6,1,0.4973568916320801
multikuti,6,2,0.6967670917510986
multikuti,6,3,0.8950378894805908
multikuti,6,4,1.1167058944702148
multikuti,6,5,1.3194429874420166
multikuti,6,6,1.5327889919281006
multikuti,6,7,1.7509939670562744
multikuti,6,8,1.9559049606323242
multikuti,6,9,2.162360906600952
multikuti,6,10,2.3951549530029297
multikuti,6,11,2.5980160236358643
multikuti,6,12,2.838438034057617
multikuti,6,13,3.0638179779052734
multikuti,6,14,3.2706058025360107
multikuti,6,15,3.476367950439453
multikuti,6,16,3.6986467838287354
multikuti,6,17,3.899445056915283
multikuti,6,18,4.102748870849609
multikuti,6,19,4.320344924926758
multikuti,6,20,4.522960901260376
multikuti,6,21,4.7326819896698
multikuti,6,22,4.953840017318726
multikuti,6,23,5.160577774047852
multikuti,6,24,5.372761964797974
multikuti,6,25,5.589648008346558
multikuti,6,26,5.796430826187134
multikuti,6,27,5.999756813049316
multikuti,6,28,6.217631101608276
multikuti,6,29,6.554701805114746
multikuti,6,30,6.779656887054443
multikuti,7,1,0.49968624114990234
multikuti,7,2,0.7102141380310059
multikuti,7,3,0.9155740737915039
multikuti,7,4,1.1350593566894531
multikuti,7,5,1.3447380065917969
multikuti,7,6,1.5469331741333008
multikuti,7,7,1.766770362854004
multikuti,7,8,1.9737541675567627
multikuti,7,9,2.1763782501220703
multikuti,7,10,2.3919360637664795
multikuti,7,11,2.597466230392456
multikuti,7,12,2.8020143508911133
multikuti,7,13,3.143193244934082
multikuti,7,14,3.3469700813293457
multikuti,7,15,3.561159133911133
multikuti,7,16,3.7802131175994873
multikuti,7,17,3.9803991317749023
multikuti,7,18,4.180588006973267
multikuti,7,19,4.410224199295044
multikuti,7,20,4.6142802238464355
multikuti,7,21,4.827774286270142
multikuti,7,22,5.081252098083496
multikuti,7,23,5.285124063491821
multikuti,7,24,5.503178119659424
multikuti,7,25,5.726160287857056
multikuti,7,26,5.937384366989136
multikuti,7,27,6.1391401290893555
multikuti,7,28,6.357117176055908
multikuti,7,29,6.560530185699463
multikuti,7,30,6.899476051330566
multikuti,8,1,0.5238921642303467
multikuti,8,2,0.7306041717529297
multikuti,8,3,0.9391818046569824
multikuti,8,4,1.1620209217071533
multikuti,8,5,1.3662760257720947
multikuti,8,6,1.5690879821777344
multikuti,8,7,1.8220980167388916
multikuti,8,8,2.027070999145508
multikuti,8,9,2.2367160320281982
multikuti,8,10,2.4567129611968994
multikuti,8,11,2.6706631183624268
multikuti,8,12,2.8869829177856445
multikuti,8,13,3.1430470943450928
multikuti,8,14,3.352997064590454
multikuti,8,15,3.560899019241333
multikuti,8,16,3.7940261363983154
multikuti,8,17,3.9968111515045166
multikuti,8,18,4.201967000961304
multikuti,8,19,4.416483163833618
multikuti,8,20,4.617282867431641
multikuti,8,21,4.821681976318359
multikuti,8,22,5.043335914611816
multikuti,8,23,5.245809078216553
multikuti,8,24,5.4570300579071045
multikuti,8,25,5.6804039478302
multikuti,8,26,5.889405965805054
multikuti,8,27,6.100177049636841
multikuti,8,28,6.340871095657349
multikuti,8,29,6.546125173568726
multikuti,8,30,6.9167320728302
multikuti,9,1,0.49537181854248047
multikuti,9,2,0.6955289840698242
multikuti,9,3,0.903052806854248
multikuti,9,4,1.1241936683654785
multikuti,9,5,1.3244948387145996
multikuti,9,6,1.5261478424072266
multikuti,9,7,1.749553918838501
multikuti,9,8,1.9631407260894775
multikuti,9,9,2.1768147945404053
multikuti,9,10,2.405036687850952
multikuti,9,11,2.6106948852539062
multikuti,9,12,2.8220977783203125
multikuti,9,13,3.040212869644165
multikuti,9,14,3.362999677658081
multikuti,9,15,3.5626449584960938
multikuti,9,16,3.78411865234375
multikuti,9,17,3.989654064178467
multikuti,9,18,4.202712774276733
multikuti,9,19,4.428590774536133
multikuti,9,20,4.633344888687134
multikuti,9,21,4.833817720413208
multikuti,9,22,5.05393385887146
multikuti,9,23,5.265172958374023
multikuti,9,24,5.469861745834351
multikuti,9,25,5.685624837875366
multikuti,9,26,5.900219917297363
multikuti,9,27,6.102798700332642
multikuti,9,28,6.340543031692505
multikuti,9,29,6.551646947860718
multikuti,9,30,6.760822772979736
master_slave,0,1,0.6323418617248535
master_slave,0,2,1.0669848918914795
master_slave,0,3,1.497847080230713
master_slave,0,4,1.9300551414489746
master_slave,0,5,2.363258123397827
master_slave,0,6,2.795922040939331
master_slave,0,7,3.3537299633026123
master_slave,0,8,3.7802929878234863
master_slave,0,9,4.211416959762573
master_slave,0,10,4.643089056015015
master_slave,0,11,5.073400020599365
master_slave,0,12,5.502361059188843
master_slave,0,13,5.928697109222412
master_slave,0,14,6.395253896713257
master_slave,0,15,6.828800916671753
master_slave,0,16,7.256989240646362
master_slave,0,17,7.684800863265991
master_slave,0,18,8.132805109024048
master_slave,0,19,8.562554121017456
master_slave,0,20,8.99670696258545
master_slave,0,21,9.461897850036621
master_slave,0,22,9.934046983718872
master_slave,0,23,10.373270988464355
master_slave,0,24,10.819823980331421
master_slave,0,25,11.261818170547485
master_slave,0,26,11.697206974029541
master_slave,0,27,12.13916301727295
master_slave,0,28,12.61162805557251
master_slave,0,29,13.090771913528442
master_slave,0,30,13.516088962554932
master_slave,1,1,0.5603928565979004
master_slave,1,2,0.9946119785308838
master_slave,1,3,1.419762134552002
master_slave,1,4,1.8485479354858398
master_slave,1,5,2.3919780254364014
master_slave,1,6,2.848712205886841
master_slave,1,7,3.291231870651245
master_slave,1,8,3.718424081802368
master_slave,1,9,4.145511150360107
master_slave,1,10,4.581822156906128
master_slave,1,11,5.013519048690796
master_slave,1,12,5.483539819717407
master_slave,1,13,5.915443181991577
master_slave,1,14,6.353204011917114
master_slave,1,15,6.7810821533203125
master_slave,1,16,7.211524963378906
master_slave,1,17,7.645855903625488
master_slave,1,18,8.079287052154541
master_slave,1,19,8.51291012763977
master_slave,1,20,8.981374979019165
master_slave,1,21,9.418753862380981
master_slave,1,22,9.855353116989136
master_slave,1,23,10.321969985961914
master_slave,1,24,10.750887155532837
master_slave,1,25,11.185569047927856
master_slave,1,26,11.614156007766724
master_slave,1,27,12.08324384689331
master_slave,1,28,12.508229970932007
master_slave,1,29,12.944042921066284
master_slave,1,30,13.385061979293823
master_slave,2,1,0.558661937713623
master_slave,2,2,0.9901487827301025
master_slave,2,3,1.4567480087280273
master_slave,2,4,1.8918588161468506
master_slave,2,5,2.318445920944214
master_slave,2,6,2.748173952102661
master_slave,2,7,3.1795308589935303
master_slave,2,8,3.6092348098754883
master_slave,2,9,4.037462949752808
master_slave,2,10,4.46273398399353
master_slave,2,11,4.928916931152344
master_slave,2,12,5.3581156730651855
master_slave,2,13,5.783615827560425
master_slave,2,14,6.219113826751709
master_slave,2,15,6.654781818389893
master_slave,2,16,7.082769870758057
master_slave,2,17,7.527822017669678
master_slave,2,18,7.988302707672119
master_slave,2,19,8.417721033096313
master_slave,2,20,8.850652933120728
master_slave,2,21,9.27785587310791
master_slave,2,22,9.787661075592041
master_slave,2,23,10.257827758789062
master_slave,2,24,10.68996286392212
master_slave,2,25,11.27999472618103
master_slave,2,26,11.716426849365234
master_slave,2,27,12.205119848251343
master_slave,2,28,12.67593789100647
master_slave,2,29,13.108859777450562
master_slave,2,30,13.54001784324646
master_slave,3,1,0.5993838310241699
master_slave,3,2,1.0306997299194336
master_slave,3,3,1.47043776512146
master_slave,3,4,1.9074456691741943
master_slave,3,5,2.403082847595215
master_slave,3,6,2.8383498191833496
master_slave,3,7,3.2755167484283447
master_slave,3,8,3.712446928024292
master_slave,3,9,4.187979698181152
master_slave,3,10,4.625685691833496
master_slave,3,11,5.085936784744263
master_slave,3,12,5.553147792816162
master_slave,3,13,5.989544868469238
master_slave,3,14,6.428652763366699
master_slave,3,15,6.864539861679077
master_slave,3,16,7.334906816482544
master_slave,3,17,7.771605730056763
master_slave,3,18,8.207287788391113
master_slave,3,19,8.642841815948486
master_slave,3,20,9.075921773910522
master_slave,3,21,9.511643886566162
master_slave,3,22,9.975058794021606
master_slave,3,23,10.455371618270874
master_slave,3,24,10.888384580612183
master_slave,3,25,11.322826862335205
master_slave,3,26,11.758740901947021
master_slave,3,27,12.196590662002563
master_slave,3,28,12.628469705581665
master_slave,3,29,13.064945936203003
master_slave,3,30,13.566059589385986
master_slave,4,1,0.5698299407958984
master_slave,4,2,1.0092041492462158
master_slave,4,3,1.4430530071258545
master_slave,4,4,1.8729209899902344
master_slave,4,5,2.311768054962158
master_slave,4,6,2.741544008255005
master_slave,4,7,3.2190380096435547
master_slave,4,8,3.6489720344543457
master_slave,4,9,4.080266952514648
master_slave,4,10,4.510783910751343
master_slave,4,11,4.958544015884399
master_slave,4,12,5.423084020614624
master_slave,4,13,5.856037139892578
master_slave,4,14,6.321398019790649
master_slave,4,15,6.755154132843018
master_slave,4,16,7.188227891921997
master_slave,4,17,7.620085954666138
master_slave,4,18,8.050555944442749
master_slave,4,19,8.48330307006836
master_slave,4,20,8.914646863937378
master_slave,4,21,9.378561973571777
master_slave,4,22,9.808439016342163
master_slave,4,23,10.239634037017822
master_slave,4,24,10.669203042984009
master_slave,4,25,11.10335087776184
master_slave,4,26,11.538784980773926
master_slave,4,27,11.976783990859985
master_slave,4,28,12.452229976654053
master_slave,4,29,12.882307052612305
master_slave,4,30,13.309537887573242
master_slave,5,1,0.5611531734466553
master_slave,5,2,1.0229849815368652
master_slave,5,3,1.463179111480713
master_slave,5,4,1.9328079223632812
master_slave,5,5,2.410074234008789
master_slave,5,6,2.842961072921753
master_slave,5,7,3.2769651412963867
master_slave,5,8,3.7182700634002686
master_slave,5,9,4.150134086608887
master_slave,5,10,4.580157041549683
master_slave,5,11,5.009973049163818
master_slave,5,12,5.47183895111084
master_slave,5,13,5.913439989089966
master_slave,5,14,6.350060224533081
master_slave,5,15,6.792298078536987
master_slave,5,16,7.2264299392700195
master_slave,5,17,7.659117221832275
master_slave,5,18,8.093199253082275
master_slave,5,19,8.557327270507812
master_slave,5,20,8.984217166900635
master_slave,5,21,9.415213108062744
master_slave,5,22,9.84484314918518
master_slave,5,23,10.276096105575562
master_slave,5,24,10.702376127243042
master_slave,5,25,11.13601803779602
master_slave,5,26,11.599562168121338
master_slave,5,27,12.032933950424194
master_slave,5,28,12.467903137207031
master_slave,5,29,12.898859024047852
master_slave,5,30,13.332124948501587
master_slave,6,1,0.6054461002349854
master_slave,6,2,1.0491440296173096
master_slave,6,3,1.5125701427459717
master_slave,6,4,1.9498670101165771
master_slave,6,5,2.3859059810638428
master_slave,6,6,2.8269569873809814
master_slave,6,7,3.2618629932403564
master_slave,6,8,3.6945762634277344
master_slave,6,9,4.142742156982422
master_slave,6,10,4.6405980587005615
master_slave,6,11,5.068702936172485
master_slave,6,12,5.499662160873413
master_slave,6,13,5.932744026184082
master_slave,6,14,6.374496936798096
master_slave,6,15,6.806397914886475
master_slave,6,16,7.240998983383179
master_slave,6,17,7.709772109985352
master_slave,6,18,8.224569082260132
master_slave,6,19,8.665647029876709
master_slave,6,20,9.095663070678711
master_slave,6,21,9.530515909194946
master_slave,6,22,9.963340997695923
master_slave,6,23,10.42759084701538
master_slave,6,24,10.896934986114502
master_slave,6,25,11.32966923713684
master_slave,6,26,11.76219391822815
master_slave,6,27,12.264998197555542
master_slave,6,28,12.786681175231934
master_slave,6,29,13.258766174316406
master_slave,6,30,13.733334064483643
master_slave,7,1,0.6961979866027832
master_slave,7,2,1.200718879699707
master_slave,7,3,1.6907567977905273
master_slave,7,4,2.2166757583618164
master_slave,7,5,2.720283031463623
master_slave,7,6,3.238697052001953
master_slave,7,7,3.742166757583618
master_slave,7,8,4.281986951828003
master_slave,7,9,4.798390865325928
master_slave,7,10,5.288692951202393
master_slave,7,11,5.735336065292358
master_slave,7,12,6.181110143661499
master_slave,7,13,6.6211957931518555
master_slave,7,14,7.063848972320557
master_slave,7,15,7.54632306098938
master_slave,7,16,7.995176076889038
master_slave,7,17,8.445342063903809
master_slave,7,18,8.895044803619385
master_slave,7,19,9.345777034759521
master_slave,7,20,9.786906003952026
master_slave,7,21,10.233031988143921
master_slave,7,22,10.71283483505249
master_slave,7,23,11.170429944992065
master_slave,7,24,11.616480827331543
master_slave,7,25,12.061182022094727
master_slave,7,26,12.499821901321411
master_slave,7,27,12.944655895233154
master_slave,7,28,13.386010885238647
